time,mileage,lat,lon,road_name
0.0,0.0,25.04093,121.57545,忠孝東路
7.68,37.64,25.04093,121.57533,忠孝東路
15.36,75.28,25.04096,121.57405,忠孝東路
23.04,112.92,25.04097,121.57381,忠孝東路
30.72,150.56,25.04101,121.57254,忠孝東路
38.4,188.2,25.04103,121.57211,忠孝東路
46.08,225.83999999999997,25.04103,121.57193,忠孝東路
53.76,263.47999999999996,25.04105,121.57134,忠孝東路
61.44,301.11999999999995,25.04105,121.57117,忠孝東路
69.12,338.75999999999993,25.04106,121.57098,忠孝東路
76.80000000000001,376.3999999999999,25.04108,121.57017,忠孝東路
84.48000000000002,414.0399999999999,25.04108,121.56963,忠孝東路
92.16000000000003,451.6799999999999,25.04111,121.56911,忠孝東路
99.84000000000003,489.3199999999999,25.04111,121.56866,忠孝東路
107.52000000000004,526.9599999999999,25.04112,121.56855,忠孝東路
115.20000000000005,564.5999999999999,25.04112,121.56841,忠孝東路
122.88000000000005,602.2399999999999,25.04115,121.56731,忠孝東路
130.56000000000006,639.8799999999999,25.04116,121.56685,忠孝東路
138.24000000000007,677.5199999999999,25.04118,121.56626,忠孝東路
145.92000000000007,715.1599999999999,25.04118,121.56602,忠孝東路
153.60000000000008,752.7999999999998,25.0412,121.56547,忠孝東路
161.2800000000001,790.4399999999998,25.0412,121.56531,忠孝東路
168.9600000000001,828.0799999999998,25.04121,121.56514,忠孝東路
176.6400000000001,865.7199999999998,25.04122,121.56489,忠孝東路
184.3200000000001,903.3599999999998,25.04123,121.56467,忠孝東路
192.0000000000001,940.9999999999998,25.04123,121.56463,忠孝東路
199.68000000000012,978.6399999999998,25.04125,121.56443,忠孝東路
207.36000000000013,1016.2799999999997,25.04125,121.56434,忠孝東路
215.04000000000013,1053.9199999999998,25.04126,121.56407,忠孝東路
222.72000000000014,1091.56,25.04127,121.56361,忠孝東路
230.40000000000015,1129.2,25.04128,121.56273,忠孝東路
238.08000000000015,1166.8400000000001,25.04129,121.56244,忠孝東路
245.76000000000016,1204.4800000000002,25.0413,121.56214,忠孝東路
253.44000000000017,1242.1200000000003,25.04131,121.56174,忠孝東路
261.1200000000002,1279.7600000000004,25.04131,121.56167,忠孝東路
268.8000000000002,1317.4000000000005,25.04132,121.56154,忠孝東路
276.4800000000002,1355.0400000000006,25.04132,121.56133,忠孝東路
284.1600000000002,1392.6800000000007,25.04134,121.56084,忠孝東路
291.8400000000002,1430.3200000000008,25.04136,121.56026,忠孝東路
299.5200000000002,1467.960000000001,25.04137,121.56014,忠孝東路
307.2000000000002,1505.600000000001,25.04137,121.56007,忠孝東路
314.8800000000002,1543.2400000000011,25.04137,121.56006,忠孝東路
322.56000000000023,1580.8800000000012,25.04137,121.55995,忠孝東路
330.24000000000024,1618.5200000000013,25.04138,121.55987,忠孝東路
337.92000000000024,1656.1600000000014,25.04139,121.55967,忠孝東路
345.60000000000025,1693.8000000000015,25.04141,121.55859,忠孝東路
353.28000000000026,1731.4400000000016,25.04141,121.55839,忠孝東路
360.96000000000026,1769.0800000000017,25.04142,121.55838,忠孝東路
368.64000000000027,1806.7200000000018,25.04141,121.55773,忠孝東路
376.3200000000003,1844.360000000002,25.04141,121.55761,忠孝東路
384.0000000000003,1882.000000000002,25.04142,121.55677,光復南路116巷
388.0833333333336,1898.1666666666688,25.04168,121.55677,光復南路116巷
392.1666666666669,1914.3333333333355,25.04177,121.55677,光復南路116巷
396.2500000000002,1930.5000000000023,25.04186,121.55677,光復南路116巷
400.33333333333354,1946.666666666669,25.04199,121.55674,光復南路116巷
404.41666666666686,1962.8333333333358,25.04208,121.55672,光復南路116巷
408.50000000000017,1979.0000000000025,25.04226,121.55668,光復南路116巷
412.5833333333335,1995.1666666666692,25.04237,121.55664,光復南路116巷
416.6666666666668,2011.333333333336,25.04252,121.55657,光復南路116巷
420.7500000000001,2027.5000000000027,25.04262,121.55652,光復南路116巷
424.8333333333334,2043.6666666666695,25.04276,121.55642,光復南路116巷
428.91666666666674,2059.833333333336,25.04295,121.55628,光復南路116巷
433.00000000000006,2076.0000000000027,25.04305,121.55621,right
437.25000000000006,2094.1250000000027,25.04307,121.55626,right
441.50000000000006,2112.2500000000027,25.04307,121.55629,right
445.75000000000006,2130.3750000000027,25.04308,121.55637,right
450.00000000000006,2148.5000000000027,25.04306,121.55711,right
454.25000000000006,2166.6250000000027,25.04304,121.55727,right
458.50000000000006,2184.7500000000027,25.04304,121.55731,right
462.75000000000006,2202.8750000000027,25.04303,121.55748,right
467.00000000000006,2221.0000000000027,25.04303,121.55765,光復南路
474.56521739130443,2257.4347826086982,25.04235,121.55763,光復南路
482.1304347826088,2293.8695652173938,25.04183,121.55761,光復南路
489.6956521739132,2330.3043478260893,25.04175,121.55761,光復南路
497.26086956521755,2366.739130434785,25.04165,121.55761,光復南路
504.8260869565219,2403.1739130434803,25.04141,121.55761,光復南路
512.3913043478262,2439.608695652176,25.04127,121.5576,光復南路
519.9565217391306,2476.0434782608713,25.04112,121.55759,光復南路
527.521739130435,2512.478260869567,25.04091,121.55758,光復南路
535.0869565217394,2548.9130434782624,25.04072,121.55758,光復南路
542.6521739130437,2585.347826086958,25.04024,121.55757,光復南路
550.2173913043481,2621.7826086956534,25.03944,121.55755,光復南路
557.7826086956525,2658.217391304349,25.03932,121.55755,光復南路
565.3478260869568,2694.6521739130444,25.03857,121.55753,光復南路
572.9130434782612,2731.08695652174,25.03845,121.55752,光復南路
580.4782608695656,2767.5217391304354,25.03814,121.55751,光復南路
588.04347826087,2803.956521739131,25.03784,121.55749,光復南路
595.6086956521743,2840.3913043478265,25.03774,121.55748,光復南路
603.1739130434787,2876.826086956522,25.03763,121.55748,光復南路
610.7391304347831,2913.2608695652175,25.03751,121.55749,光復南路
618.3043478260875,2949.695652173913,25.03647,121.55749,光復南路
625.8695652173918,2986.1304347826085,25.03641,121.55749,光復南路
633.4347826086962,3022.565217391304,25.03572,121.55745,光復南路
641.0000000000006,3058.9999999999995,25.0355,121.55744,光復南路456巷
645.9000000000005,3076.0999999999995,25.03538,121.55744,光復南路456巷
650.8000000000005,3093.1999999999994,25.03539,121.55688,光復南路456巷
655.7000000000005,3110.2999999999993,25.0354,121.55669,光復南路456巷
660.6000000000005,3127.399999999999,25.0354,121.55665,光復南路456巷
665.5000000000005,3144.499999999999,25.0354,121.55662,光復南路456巷
670.4000000000004,3161.599999999999,25.03539,121.55657,光復南路456巷
675.3000000000004,3178.699999999999,25.03537,121.55652,光復南路456巷
680.2000000000004,3195.799999999999,25.03529,121.55636,光復南路456巷
685.1000000000004,3212.8999999999987,25.03519,121.55616,光復南路456巷
690.0000000000003,3229.9999999999986,25.0351,121.55596,信義路四段265巷
693.8181818181822,3246.8181818181806,25.03508,121.55592,信義路四段265巷
697.6363636363641,3263.6363636363626,25.035,121.55575,信義路四段265巷
701.454545454546,3280.4545454545446,25.03468,121.55508,信義路四段265巷
705.2727272727278,3297.2727272727266,25.03461,121.55501,信義路四段265巷
709.0909090909097,3314.0909090909086,25.03456,121.55489,信義路四段265巷
712.9090909090916,3330.9090909090905,25.03449,121.55476,信義路四段265巷
716.7272727272734,3347.7272727272725,25.03445,121.55469,信義路四段265巷
720.5454545454553,3364.5454545454545,25.03435,121.55461,信義路四段265巷
724.3636363636372,3381.3636363636365,25.03429,121.55455,信義路四段265巷
728.181818181819,3398.1818181818185,25.03423,121.55449,信義路四段265巷
732.0000000000009,3415.0000000000005,25.0342,121.55445,安和路一段135巷
738.3750000000009,3438.8750000000005,25.03422,121.55435,安和路一段135巷
744.7500000000009,3462.7500000000005,25.03423,121.55427,安和路一段135巷
751.1250000000009,3486.6250000000005,25.03423,121.55388,安和路一段135巷
757.5000000000009,3510.5000000000005,25.03424,121.55362,安和路一段135巷
763.8750000000009,3534.3750000000005,25.03424,121.55348,安和路一段135巷
770.2500000000009,3558.2500000000005,25.03424,121.55345,安和路一段135巷
776.6250000000009,3582.1250000000005,25.03425,121.5534,安和路一段135巷
783.0000000000009,3606.0000000000005,25.03428,121.55256,安和路一段
789.5000000000009,3618.5000000000005,25.03427,121.55245,安和路一段
796.0000000000009,3631.0000000000005,25.03427,121.55245,安和路一段
